0.006749,0.000253,0.779672,-0.002642,0.043308,0.031497,0.998562,-0.207223,-0.018636,0.023188,0.257357,-0.137058,-0.020589,-0.179196,-0.095367,-0.121849,0.241929,-0.138325,0.040843,-0.028182,0.000000,0.000000,0.379915,0.214415,-0.227563,0.704379,0.127283,0.000082,-0.000051,0.288092,-0.190246,0.178594,0.790471,-0.209962,0.000080,0.000057
0.006631,0.000266,0.779676,-0.002644,0.043287,0.031475,0.998563,-0.207313,-0.018638,0.023246,0.257250,-0.136852,-0.020544,-0.179309,-0.095374,-0.121811,0.241866,-0.138107,0.040854,-0.028178,0.000000,0.000000,0.380914,0.214473,-0.227780,0.705025,0.127364,0.000082,-0.000051,0.287975,-0.190324,0.178523,0.790603,-0.209945,0.000080,0.000057
0.006514,0.000282,0.779679,-0.002649,0.043268,0.031458,0.998565,-0.207402,-0.018645,0.023295,0.257146,-0.136661,-0.020501,-0.179419,-0.095382,-0.121777,0.241794,-0.137888,0.040859,-0.028199,0.000000,0.000000,0.381860,0.214597,-0.228078,0.705585,0.127477,0.000082,-0.000051,0.287874,-0.190440,0.178485,0.790683,-0.209964,0.000080,0.000057
0.006393,0.000305,0.779683,-0.002647,0.043262,0.031443,0.998565,-0.207519,-0.018679,0.023347,0.257030,-0.136469,-0.020439,-0.179558,-0.095416,-0.121745,0.241713,-0.137656,0.040876,-0.028244,0.000000,0.000000,0.382731,0.214745,-0.228428,0.706056,0.127586,0.000082,-0.000051,0.287778,-0.190601,0.178421,0.790643,-0.209946,0.000080,0.000057
0.006287,0.000335,0.779686,-0.002649,0.043242,0.031424,0.998567,-0.207586,-0.018711,0.023409,0.256924,-0.136328,-0.020371,-0.179645,-0.095448,-0.121700,0.241632,-0.137460,0.040907,-0.028319,0.000000,0.000000,0.383570,0.215008,-0.228831,0.706531,0.127819,0.000082,-0.000051,0.287770,-0.190864,0.178318,0.790472,-0.209920,0.000080,0.000057
0.006186,0.000372,0.779688,-0.002652,0.043213,0.031408,0.998569,-0.207623,-0.018753,0.023465,0.256822,-0.136234,-0.020294,-0.179699,-0.095484,-0.121650,0.241550,-0.137289,0.040944,-0.028416,0.000000,0.000000,0.384323,0.215442,-0.229269,0.706991,0.128283,0.000082,-0.000050,0.287867,-0.191243,0.178206,0.790167,-0.209908,0.000080,0.000056
0.006058,0.000428,0.779690,-0.002654,0.043219,0.031386,0.998569,-0.207763,-0.018827,0.023546,0.256708,-0.136106,-0.020161,-0.179854,-0.095555,-0.121587,0.241439,-0.137070,0.041013,-0.028544,0.000000,0.000000,0.384900,0.215961,-0.229625,0.707348,0.128836,0.000082,-0.000050,0.287966,-0.191752,0.178019,0.789731,-0.209906,0.000080,0.000056
0.005922,0.000487,0.779693,-0.002665,0.043237,0.031363,0.998569,-0.207938,-0.018893,0.023628,0.256592,-0.135985,-0.020010,-0.180034,-0.095615,-0.121525,0.241308,-0.136831,0.041113,-0.028705,0.000000,0.000000,0.385319,0.216550,-0.229917,0.707643,0.129258,0.000082,-0.000050,0.288056,-0.192324,0.177883,0.789273,-0.209937,0.000080,0.000056
0.005793,0.000545,0.779695,-0.002692,0.043238,0.031348,0.998569,-0.208077,-0.018928,0.023682,0.256477,-0.135859,-0.019865,-0.180171,-0.095645,-0.121487,0.241181,-0.136613,0.041206,-0.028896,0.000000,0.000000,0.385605,0.217163,-0.230050,0.707891,0.129415,0.000082,-0.000051,0.288193,-0.192863,0.177787,0.788885,-0.209937,0.000080,0.000056
0.005670,0.000600,0.779698,-0.002732,0.043223,0.031343,0.998570,-0.208175,-0.018938,0.023702,0.256367,-0.135757,-0.019734,-0.180261,-0.095649,-0.121483,0.241053,-0.136422,0.041288,-0.029105,0.000000,0.000000,0.385782,0.217836,-0.229991,0.708143,0.129414,0.000082,-0.000050,0.288402,-0.193348,0.177698,0.788657,-0.209944,0.000080,0.000056
0.005559,0.000653,0.779700,-0.002780,0.043203,0.031356,0.998570,-0.208253,-0.018945,0.023687,0.256265,-0.135656,-0.019609,-0.180328,-0.095649,-0.121514,0.240937,-0.136236,0.041390,-0.029314,0.000000,0.000000,0.385805,0.218643,-0.229919,0.708364,0.129457,0.000082,-0.000050,0.288651,-0.193802,0.177655,0.788606,-0.209948,0.000080,0.000056
0.005475,0.000697,0.779701,-0.002839,0.043167,0.031403,0.998570,-0.208264,-0.018935,0.023589,0.256180,-0.135612,-0.019549,-0.180323,-0.095631,-0.121621,0.240848,-0.136114,0.041449,-0.029488,0.000000,0.000000,0.385756,0.219508,-0.229906,0.708608,0.129445,0.000082,-0.000050,0.288961,-0.194202,0.177716,0.788698,-0.210012,0.000080,0.000056
0.005395,0.000741,0.779702,-0.002885,0.043147,0.031459,0.998569,-0.208305,-0.018954,0.023483,0.256096,-0.135569,-0.019488,-0.180345,-0.095647,-0.121733,0.240769,-0.136000,0.041530,-0.029632,0.000000,0.000000,0.385598,0.220344,-0.229961,0.708814,0.129382,0.000082,-0.000050,0.289271,-0.194564,0.177791,0.788879,-0.210105,0.000080,0.000056
0.005318,0.000785,0.779704,-0.002923,0.043133,0.031518,0.998568,-0.208355,-0.018993,0.023369,0.256016,-0.135519,-0.019436,-0.180375,-0.095683,-0.121856,0.240698,-0.135899,0.041615,-0.029752,0.000000,0.000000,0.385367,0.221137,-0.230031,0.708958,0.129274,0.000082,-0.000051,0.289585,-0.194861,0.177850,0.789120,-0.210168,0.000080,0.000057
0.005246,0.000827,0.779704,-0.002954,0.043127,0.031573,0.998566,-0.208416,-0.019039,0.023265,0.255937,-0.135473,-0.019381,-0.180419,-0.095727,-0.121966,0.240638,-0.135805,0.041689,-0.029864,0.000000,0.000000,0.385082,0.221936,-0.230152,0.709053,0.129240,0.000082,-0.000051,0.289869,-0.195089,0.177894,0.789362,-0.210213,0.000080,0.000057
